Region,Building type,Age cohort,Insulation product,value
NLD,SFH,2021-2030,Insulation,17.47326052
NLD,SFH,2031-2040,Insulation,17.47326052
NLD,SFH,2040<,Insulation,17.47326052
NLD,MFH,>1945,Insulation,3.520352606
NLD,MFH,1945-1969,Insulation,10.13109219
NLD,MFH,1970-1989,Insulation,12.83010603
NLD,MFH,1990-2010,Insulation,12.08391214
NLD,MFH,2011-2020,Insulation,15.17078186
NLD,MFH,2021-2030,Insulation,15.17078186
NLD,MFH,2031-2040,Insulation,15.17078186
NLD,MFH,2040<,Insulation,15.17078186
NLD,Ret,>1945,Insulation,7.065853659
NLD,Ret,1945-1969,Insulation,7.065853659
NLD,Ret,1970-1989,Insulation,32.68195122
NLD,Ret,1990-2010,Insulation,32.68195122
NLD,Ret,2011-2020,Insulation,22.55631613
NLD,Ret,2021-2030,Insulation,22.55631613
NLD,Ret,2031-2040,Insulation,22.55631613
NLD,Ret,2040<,Insulation,22.55631613
NLD,Off,>1945,Insulation,3.705263158
NLD,Off,1945-1969,Insulation,5.364210526
NLD,Off,1970-1989,Insulation,19.7712
NLD,Off,1990-2010,Insulation,13.14272
NLD,Off,2011-2020,Insulation,13.14272
NLD,Off,2021-2030,Insulation,13.14272
NLD,Off,2031-2040,Insulation,13.14272
NLD,Off,2040<,Insulation,13.14272
NLD,Hot,>1945,Insulation,3.705263158
NLD,Hot,1945-1969,Insulation,5.364210526
NLD,Hot,1970-1989,Insulation,19.7712
NLD,Hot,1990-2010,Insulation,13.14272
NLD,Hot,2011-2020,Insulation,13.14272
NLD,Hot,2021-2030,Insulation,13.14272
NLD,Hot,2031-2040,Insulation,13.14272
NLD,Hot,2040<,Insulation,13.14272
NLD,Edu,>1945,Insulation,3.705263158
NLD,Edu,1945-1969,Insulation,5.364210526
NLD,Edu,1970-1989,Insulation,19.7712
NLD,Edu,1990-2010,Insulation,13.14272
NLD,Edu,2011-2020,Insulation,13.14272
NLD,Edu,2021-2030,Insulation,13.14272
NLD,Edu,2031-2040,Insulation,13.14272
NLD,Edu,2040<,Insulation,13.14272
NLD,Hea,>1945,Insulation,3.705263158
NLD,Hea,1945-1969,Insulation,5.364210526
NLD,Hea,1970-1989,Insulation,19.7712
NLD,Hea,1990-2010,Insulation,13.14272
NLD,Hea,2011-2020,Insulation,13.14272
NLD,Hea,2021-2030,Insulation,13.14272
NLD,Hea,2031-2040,Insulation,13.14272
NLD,Hea,2040<,Insulation,13.14272
NLD,Oth,>1945,Insulation,6.117993154
NLD,Oth,1945-1969,Insulation,6.886787177
NLD,Oth,1970-1989,Insulation,18.62779187
NLD,Oth,1990-2010,Insulation,14.2088052
NLD,Oth,2011-2020,Insulation,12.52119935
NLD,Oth,2021-2030,Insulation,12.52119935
NLD,Oth,2031-2040,Insulation,12.52119935
NLD,Oth,2040<,Insulation,12.52119935
POL,SFH,>1945,Insulation,7.509333333
POL,SFH,1945-1969,Insulation,9.422919507
POL,SFH,1970-1989,Insulation,16.21680358
POL,SFH,1990-2010,Insulation,18.05892114
POL,SFH,2011-2020,Insulation,17.47326052
POL,SFH,2021-2030,Insulation,17.47326052
POL,SFH,2031-2040,Insulation,17.47326052
POL,SFH,2040<,Insulation,17.47326052
POL,MFH,>1945,Insulation,3.520352606
POL,MFH,1945-1969,Insulation,10.13109219
POL,MFH,1970-1989,Insulation,12.83010603
POL,MFH,1990-2010,Insulation,12.08391214
POL,MFH,2011-2020,Insulation,15.17078186
POL,MFH,2021-2030,Insulation,15.17078186
POL,MFH,2031-2040,Insulation,15.17078186
POL,MFH,2040<,Insulation,15.17078186
POL,Ret,>1945,Insulation,7.065853659
POL,Ret,1945-1969,Insulation,7.065853659
POL,Ret,1970-1989,Insulation,32.68195122
POL,Ret,1990-2010,Insulation,32.68195122
POL,Ret,2011-2020,Insulation,22.55631613
POL,Ret,2021-2030,Insulation,22.55631613
POL,Ret,2031-2040,Insulation,22.55631613
POL,Ret,2040<,Insulation,22.55631613
POL,Off,>1945,Insulation,3.705263158
POL,Off,1945-1969,Insulation,5.364210526
POL,Off,1970-1989,Insulation,19.7712
POL,Off,1990-2010,Insulation,13.14272
POL,Off,2011-2020,Insulation,13.14272
POL,Off,2021-2030,Insulation,13.14272
POL,Off,2031-2040,Insulation,13.14272
POL,Off,2040<,Insulation,13.14272
POL,Hot,>1945,Insulation,3.705263158
POL,Hot,1945-1969,Insulation,5.364210526
POL,Hot,1970-1989,Insulation,19.7712
POL,Hot,1990-2010,Insulation,13.14272
POL,Hot,2011-2020,Insulation,13.14272
POL,Hot,2021-2030,Insulation,13.14272
POL,Hot,2031-2040,Insulation,13.14272
POL,Hot,2040<,Insulation,13.14272
POL,Edu,>1945,Insulation,3.705263158
POL,Edu,1945-1969,Insulation,5.364210526
POL,Edu,1970-1989,Insulation,19.7712
POL,Edu,1990-2010,Insulation,13.14272
POL,Edu,2011-2020,Insulation,13.14272
POL,Edu,2021-2030,Insulation,13.14272
POL,Edu,2031-2040,Insulation,13.14272
POL,Edu,2040<,Insulation,13.14272
POL,Hea,>1945,Insulation,3.705263158
POL,Hea,1945-1969,Insulation,5.364210526
POL,Hea,1970-1989,Insulation,19.7712
POL,Hea,1990-2010,Insulation,13.14272
POL,Hea,2011-2020,Insulation,13.14272
POL,Hea,2021-2030,Insulation,13.14272
POL,Hea,2031-2040,Insulation,13.14272
POL,Hea,2040<,Insulation,13.14272
POL,Oth,>1945,Insulation,6.117993154
POL,Oth,1945-1969,Insulation,6.886787177
POL,Oth,1970-1989,Insulation,18.62779187
POL,Oth,1990-2010,Insulation,14.2088052
POL,Oth,2011-2020,Insulation,12.52119935
POL,Oth,2021-2030,Insulation,12.52119935
POL,Oth,2031-2040,Insulation,12.52119935
POL,Oth,2040<,Insulation,12.52119935
PRT,SFH,>1945,Insulation,5.617556018
PRT,SFH,1945-1969,Insulation,10.94754296
PRT,SFH,1970-1989,Insulation,10.94754296
PRT,SFH,1990-2010,Insulation,20.80717518
PRT,SFH,2011-2020,Insulation,17.75923281
PRT,SFH,2021-2030,Insulation,17.75923281
PRT,SFH,2031-2040,Insulation,17.75923281
PRT,SFH,2040<,Insulation,17.75923281
PRT,MFH,>1945,Insulation,3.424603058
PRT,MFH,1945-1969,Insulation,6.398229701
PRT,MFH,1970-1989,Insulation,5.826015196
PRT,MFH,1990-2010,Insulation,8.210723683
PRT,MFH,2011-2020,Insulation,29.50390381
PRT,MFH,2021-2030,Insulation,29.50390381
PRT,MFH,2031-2040,Insulation,29.50390381
PRT,MFH,2040<,Insulation,29.50390381
PRT,Ret,>1945,Insulation,14.82105263
PRT,Ret,1945-1969,Insulation,0
PRT,Ret,1970-1989,Insulation,0
PRT,Ret,1990-2010,Insulation,0
PRT,Ret,2011-2020,Insulation,0
PRT,Ret,2021-2030,Insulation,0
PRT,Ret,2031-2040,Insulation,0
PRT,Ret,2040<,Insulation,0
PRT,Off,>1945,Insulation,2.778947368
PRT,Off,1945-1969,Insulation,8.336581818
PRT,Off,1970-1989,Insulation,4.96
PRT,Off,1990-2010,Insulation,5.346264
PRT,Off,2011-2020,Insulation,5.346264
PRT,Off,2021-2030,Insulation,5.346264
PRT,Off,2031-2040,Insulation,5.346264
PRT,Off,2040<,Insulation,5.346264
PRT,Hot,>1945,Insulation,2.778947368
PRT,Hot,1945-1969,Insulation,8.336581818
PRT,Hot,1970-1989,Insulation,4.96
PRT,Hot,1990-2010,Insulation,5.346264
PRT,Hot,2011-2020,Insulation,5.346264
PRT,Hot,2021-2030,Insulation,5.346264
PRT,Hot,2031-2040,Insulation,5.346264
PRT,Hot,2040<,Insulation,5.346264
PRT,Edu,>1945,Insulation,2.778947368
PRT,Edu,1945-1969,Insulation,8.336581818
PRT,Edu,1970-1989,Insulation,4.96
PRT,Edu,1990-2010,Insulation,5.346264
PRT,Edu,2011-2020,Insulation,5.346264
PRT,Edu,2021-2030,Insulation,5.346264
PRT,Edu,2031-2040,Insulation,5.346264
PRT,Edu,2040<,Insulation,5.346264
PRT,Hea,>1945,Insulation,2.778947368
PRT,Hea,1945-1969,Insulation,8.336581818
PRT,Hea,1970-1989,Insulation,4.96
PRT,Hea,1990-2010,Insulation,5.346264
PRT,Hea,2011-2020,Insulation,5.346264
PRT,Hea,2021-2030,Insulation,5.346264
PRT,Hea,2031-2040,Insulation,5.346264
PRT,Hea,2040<,Insulation,5.346264
PRT,Oth,>1945,Insulation,6.792982456
PRT,Oth,1945-1969,Insulation,5.557721212
PRT,Oth,1970-1989,Insulation,3.306666667
PRT,Oth,1990-2010,Insulation,3.564176
PRT,Oth,2011-2020,Insulation,3.564176
PRT,Oth,2021-2030,Insulation,3.564176
PRT,Oth,2031-2040,Insulation,3.564176
PRT,Oth,2040<,Insulation,3.564176
ROU,SFH,>1945,Insulation,7.509333333
ROU,SFH,1945-1969,Insulation,9.422919507
ROU,SFH,1970-1989,Insulation,16.21680358
ROU,SFH,1990-2010,Insulation,18.05892114
ROU,SFH,2011-2020,Insulation,17.47326052
ROU,SFH,2021-2030,Insulation,17.47326052
ROU,SFH,2031-2040,Insulation,17.47326052
ROU,SFH,2040<,Insulation,17.47326052
ROU,MFH,>1945,Insulation,3.520352606
ROU,MFH,1945-1969,Insulation,10.13109219
ROU,MFH,1970-1989,Insulation,12.83010603
ROU,MFH,1990-2010,Insulation,12.08391214
ROU,MFH,2011-2020,Insulation,15.17078186
ROU,MFH,2021-2030,Insulation,15.17078186
ROU,MFH,2031-2040,Insulation,15.17078186
ROU,MFH,2040<,Insulation,15.17078186
ROU,Ret,>1945,Insulation,7.065853659
ROU,Ret,1945-1969,Insulation,7.065853659
ROU,Ret,1970-1989,Insulation,32.68195122
ROU,Ret,1990-2010,Insulation,32.68195122
ROU,Ret,2011-2020,Insulation,22.55631613
ROU,Ret,2021-2030,Insulation,22.55631613
ROU,Ret,2031-2040,Insulation,22.55631613
ROU,Ret,2040<,Insulation,22.55631613
ROU,Off,>1945,Insulation,3.705263158
ROU,Off,1945-1969,Insulation,5.364210526
ROU,Off,1970-1989,Insulation,19.7712
ROU,Off,1990-2010,Insulation,13.14272
ROU,Off,2011-2020,Insulation,13.14272
ROU,Off,2021-2030,Insulation,13.14272
ROU,Off,2031-2040,Insulation,13.14272
ROU,Off,2040<,Insulation,13.14272
ROU,Hot,>1945,Insulation,3.705263158
ROU,Hot,1945-1969,Insulation,5.364210526
ROU,Hot,1970-1989,Insulation,19.7712
ROU,Hot,1990-2010,Insulation,13.14272
ROU,Hot,2011-2020,Insulation,13.14272
ROU,Hot,2021-2030,Insulation,13.14272
ROU,Hot,2031-2040,Insulation,13.14272
ROU,Hot,2040<,Insulation,13.14272
ROU,Edu,>1945,Insulation,3.705263158
ROU,Edu,1945-1969,Insulation,5.364210526
ROU,Edu,1970-1989,Insulation,19.7712
ROU,Edu,1990-2010,Insulation,13.14272
ROU,Edu,2011-2020,Insulation,13.14272
ROU,Edu,2021-2030,Insulation,13.14272
ROU,Edu,2031-2040,Insulation,13.14272
ROU,Edu,2040<,Insulation,13.14272
ROU,Hea,>1945,Insulation,3.705263158
ROU,Hea,1945-1969,Insulation,5.364210526
ROU,Hea,1970-1989,Insulation,19.7712
ROU,Hea,1990-2010,Insulation,13.14272
ROU,Hea,2011-2020,Insulation,13.14272
ROU,Hea,2021-2030,Insulation,13.14272
ROU,Hea,2031-2040,Insulation,13.14272
ROU,Hea,2040<,Insulation,13.14272
ROU,Oth,>1945,Insulation,6.117993154
ROU,Oth,1945-1969,Insulation,6.886787177
ROU,Oth,1970-1989,Insulation,18.62779187
ROU,Oth,1990-2010,Insulation,14.2088052
ROU,Oth,2011-2020,Insulation,12.52119935
ROU,Oth,2021-2030,Insulation,12.52119935
ROU,Oth,2031-2040,Insulation,12.52119935
ROU,Oth,2040<,Insulation,12.52119935
SVK,SFH,>1945,Insulation,7.509333333
SVK,SFH,1945-1969,Insulation,9.422919507
SVK,SFH,1970-1989,Insulation,16.21680358
SVK,SFH,1990-2010,Insulation,18.05892114
SVK,SFH,2011-2020,Insulation,17.47326052
SVK,SFH,2021-2030,Insulation,17.47326052
SVK,SFH,2031-2040,Insulation,17.47326052
SVK,SFH,2040<,Insulation,17.47326052
SVK,MFH,>1945,Insulation,3.520352606
SVK,MFH,1945-1969,Insulation,10.13109219
SVK,MFH,1970-1989,Insulation,12.83010603
SVK,MFH,1990-2010,Insulation,12.08391214
SVK,MFH,2011-2020,Insulation,15.17078186
SVK,MFH,2021-2030,Insulation,15.17078186
SVK,MFH,2031-2040,Insulation,15.17078186
SVK,MFH,2040<,Insulation,15.17078186
SVK,Ret,>1945,Insulation,7.065853659
SVK,Ret,1945-1969,Insulation,7.065853659
SVK,Ret,1970-1989,Insulation,32.68195122
SVK,Ret,1990-2010,Insulation,32.68195122
SVK,Ret,2011-2020,Insulation,22.55631613
SVK,Ret,2021-2030,Insulation,22.55631613
SVK,Ret,2031-2040,Insulation,22.55631613
SVK,Ret,2040<,Insulation,22.55631613
SVK,Off,>1945,Insulation,3.705263158
SVK,Off,1945-1969,Insulation,5.364210526
SVK,Off,1970-1989,Insulation,19.7712
SVK,Off,1990-2010,Insulation,13.14272
SVK,Off,2011-2020,Insulation,13.14272
SVK,Off,2021-2030,Insulation,13.14272
SVK,Off,2031-2040,Insulation,13.14272
SVK,Off,2040<,Insulation,13.14272
SVK,Hot,>1945,Insulation,3.705263158
SVK,Hot,1945-1969,Insulation,5.364210526
SVK,Hot,1970-1989,Insulation,19.7712
SVK,Hot,1990-2010,Insulation,13.14272
SVK,Hot,2011-2020,Insulation,13.14272
SVK,Hot,2021-2030,Insulation,13.14272
SVK,Hot,2031-2040,Insulation,13.14272
SVK,Hot,2040<,Insulation,13.14272
SVK,Edu,>1945,Insulation,3.705263158
SVK,Edu,1945-1969,Insulation,5.364210526
SVK,Edu,1970-1989,Insulation,19.7712
SVK,Edu,1990-2010,Insulation,13.14272
SVK,Edu,2011-2020,Insulation,13.14272
SVK,Edu,2021-2030,Insulation,13.14272
SVK,Edu,2031-2040,Insulation,13.14272
SVK,Edu,2040<,Insulation,13.14272
SVK,Hea,>1945,Insulation,3.705263158
SVK,Hea,1945-1969,Insulation,5.364210526
SVK,Hea,1970-1989,Insulation,19.7712
SVK,Hea,1990-2010,Insulation,13.14272
SVK,Hea,2011-2020,Insulation,13.14272
SVK,Hea,2021-2030,Insulation,13.14272
SVK,Hea,2031-2040,Insulation,13.14272
SVK,Hea,2040<,Insulation,13.14272
SVK,Oth,>1945,Insulation,6.117993154
SVK,Oth,1945-1969,Insulation,6.886787177
SVK,Oth,1970-1989,Insulation,18.62779187
SVK,Oth,1990-2010,Insulation,14.2088052
SVK,Oth,2011-2020,Insulation,12.52119935
SVK,Oth,2021-2030,Insulation,12.52119935
SVK,Oth,2031-2040,Insulation,12.52119935
SVK,Oth,2040<,Insulation,12.52119935
SVN,SFH,>1945,Insulation,7.509333333
SVN,SFH,1945-1969,Insulation,9.422919507
SVN,SFH,1970-1989,Insulation,16.21680358
SVN,SFH,1990-2010,Insulation,18.05892114
SVN,SFH,2011-2020,Insulation,17.47326052
SVN,SFH,2021-2030,Insulation,17.47326052
SVN,SFH,2031-2040,Insulation,17.47326052
SVN,SFH,2040<,Insulation,17.47326052
SVN,MFH,>1945,Insulation,3.520352606
SVN,MFH,1945-1969,Insulation,10.13109219
SVN,MFH,1970-1989,Insulation,12.83010603
SVN,MFH,1990-2010,Insulation,12.08391214
SVN,MFH,2011-2020,Insulation,15.17078186
SVN,MFH,2021-2030,Insulation,15.17078186
SVN,MFH,2031-2040,Insulation,15.17078186
SVN,MFH,2040<,Insulation,15.17078186
SVN,Ret,>1945,Insulation,7.065853659
SVN,Ret,1945-1969,Insulation,7.065853659
SVN,Ret,1970-1989,Insulation,32.68195122
SVN,Ret,1990-2010,Insulation,32.68195122
SVN,Ret,2011-2020,Insulation,22.55631613
SVN,Ret,2021-2030,Insulation,22.55631613
SVN,Ret,2031-2040,Insulation,22.55631613
SVN,Ret,2040<,Insulation,22.55631613
SVN,Off,>1945,Insulation,3.705263158
SVN,Off,1945-1969,Insulation,5.364210526
SVN,Off,1970-1989,Insulation,19.7712
SVN,Off,1990-2010,Insulation,13.14272
SVN,Off,2011-2020,Insulation,13.14272
SVN,Off,2021-2030,Insulation,13.14272
SVN,Off,2031-2040,Insulation,13.14272
SVN,Off,2040<,Insulation,13.14272
SVN,Hot,>1945,Insulation,3.705263158
SVN,Hot,1945-1969,Insulation,5.364210526
SVN,Hot,1970-1989,Insulation,19.7712
SVN,Hot,1990-2010,Insulation,13.14272
SVN,Hot,2011-2020,Insulation,13.14272
SVN,Hot,2021-2030,Insulation,13.14272
SVN,Hot,2031-2040,Insulation,13.14272
SVN,Hot,2040<,Insulation,13.14272
SVN,Edu,>1945,Insulation,3.705263158
SVN,Edu,1945-1969,Insulation,5.364210526
SVN,Edu,1970-1989,Insulation,19.7712
SVN,Edu,1990-2010,Insulation,13.14272
SVN,Edu,2011-2020,Insulation,13.14272
SVN,Edu,2021-2030,Insulation,13.14272
SVN,Edu,2031-2040,Insulation,13.14272
SVN,Edu,2040<,Insulation,13.14272
SVN,Hea,>1945,Insulation,3.705263158
SVN,Hea,1945-1969,Insulation,5.364210526
SVN,Hea,1970-1989,Insulation,19.7712
SVN,Hea,1990-2010,Insulation,13.14272
SVN,Hea,2011-2020,Insulation,13.14272
SVN,Hea,2021-2030,Insulation,13.14272
SVN,Hea,2031-2040,Insulation,13.14272
SVN,Hea,2040<,Insulation,13.14272
SVN,Oth,>1945,Insulation,6.117993154
SVN,Oth,1945-1969,Insulation,6.886787177
SVN,Oth,1970-1989,Insulation,18.62779187
SVN,Oth,1990-2010,Insulation,14.2088052
SVN,Oth,2011-2020,Insulation,12.52119935
SVN,Oth,2021-2030,Insulation,12.52119935
SVN,Oth,2031-2040,Insulation,12.52119935
SVN,Oth,2040<,Insulation,12.52119935
SWE,SFH,>1945,Insulation,12.63434116
SWE,SFH,1945-1969,Insulation,10.91532595
SWE,SFH,1970-1989,Insulation,8.134575636
SWE,SFH,1990-2010,Insulation,6.923404255
SWE,SFH,2011-2020,Insulation,12.97777778
SWE,SFH,2021-2030,Insulation,12.97777778
SWE,SFH,2031-2040,Insulation,12.97777778
SWE,SFH,2040<,Insulation,12.97777778
SWE,MFH,>1945,Insulation,6.577587114
SWE,MFH,1945-1969,Insulation,6.691979863
SWE,MFH,1970-1989,Insulation,8.007735907
SWE,MFH,1990-2010,Insulation,22.38512644
SWE,MFH,2011-2020,Insulation,22.24256086
SWE,MFH,2021-2030,Insulation,22.24256086
SWE,MFH,2031-2040,Insulation,22.24256086
SWE,MFH,2040<,Insulation,22.24256086
SWE,Ret,>1945,Insulation,23.92344498
SWE,Ret,1945-1969,Insulation,26.60494987
SWE,Ret,1970-1989,Insulation,26.43534475
SWE,Ret,1990-2010,Insulation,24.8
SWE,Ret,2011-2020,Insulation,24.8
SWE,Ret,2021-2030,Insulation,24.8
SWE,Ret,2031-2040,Insulation,24.8
SWE,Ret,2040<,Insulation,24.8
SWE,Off,>1945,Insulation,0.88
SWE,Off,1945-1969,Insulation,0.88
SWE,Off,1970-1989,Insulation,11.99996747
SWE,Off,1990-2010,Insulation,14.30253679
SWE,Off,2011-2020,Insulation,7.016632363
SWE,Off,2021-2030,Insulation,7.016632363
SWE,Off,2031-2040,Insulation,7.016632363
SWE,Off,2040<,Insulation,7.016632363
SWE,Hot,>1945,Insulation,0.88
SWE,Hot,1945-1969,Insulation,0.88
SWE,Hot,1970-1989,Insulation,11.99996747
SWE,Hot,1990-2010,Insulation,14.30253679
SWE,Hot,2011-2020,Insulation,7.016632363
SWE,Hot,2021-2030,Insulation,7.016632363
SWE,Hot,2031-2040,Insulation,7.016632363
SWE,Hot,2040<,Insulation,7.016632363
SWE,Edu,>1945,Insulation,0.88
SWE,Edu,1945-1969,Insulation,0.88
SWE,Edu,1970-1989,Insulation,11.99996747
SWE,Edu,1990-2010,Insulation,14.30253679
SWE,Edu,2011-2020,Insulation,7.016632363
SWE,Edu,2021-2030,Insulation,7.016632363
SWE,Edu,2031-2040,Insulation,7.016632363
SWE,Edu,2040<,Insulation,7.016632363
SWE,Hea,>1945,Insulation,0.88
SWE,Hea,1945-1969,Insulation,0.88
SWE,Hea,1970-1989,Insulation,11.99996747
SWE,Hea,1990-2010,Insulation,14.30253679
SWE,Hea,2011-2020,Insulation,7.016632363
SWE,Hea,2021-2030,Insulation,7.016632363
SWE,Hea,2031-2040,Insulation,7.016632363
SWE,Hea,2040<,Insulation,7.016632363
SWE,Oth,>1945,Insulation,8.561148325
SWE,Oth,1945-1969,Insulation,9.454983289
SWE,Oth,1970-1989,Insulation,16.8117599
SWE,Oth,1990-2010,Insulation,18.07424865
SWE,Oth,2011-2020,Insulation,13.28850519
SWE,Oth,2021-2030,Insulation,13.28850519
SWE,Oth,2031-2040,Insulation,13.28850519
SWE,Oth,2040<,Insulation,13.28850519
